System,EventTemplate,OID,LOI,OBN,TID,SID,TDA,CRS,OBA,STC,OTP
Mac,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] +[KSCodeSigningVerification verifyBundle:applicationId:error:] KSCodeSigningVerification verifying code signing for '<*>' with the requirement 'anchor apple generic and certificate <*>[field.<*>] exists and certificate leaf[field.<*>] exists and certificate leaf[subject.OU]=""<*>"" and (identifier=""com.google.Keystone"")'",0,0,0,0,0,0,0,0,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() ksfetch done fetching.,0,1,0,0,0,0,0,0,0,0
Mac,network changed: <*>(<*>!:<*>) DNS+ Proxy+ SMB,1,0,0,0,0,0,0,0,0,0
Mac,extension com.apple.ncplugin.WorldClock -> (<*>),0,1,0,0,0,0,0,0,2,0
Mac,Session <*> created,0,0,0,0,0,0,0,0,0,0
Mac,kern_open_file_for_direct_io took <*> ms,0,2,0,0,1,0,0,0,0,0
Mac,<*>:<*>:<*> : Starting AirDrop server for user <*> on wake,0,2,0,0,0,0,0,0,0,0
Mac,"PM response took <*> ms (<*>, WeChat)",0,0,0,0,0,0,0,0,0,0
Mac,Cocoa scripting error for '<*>': four character codes must be four characters long.,1,1,0,0,0,0,0,0,0,0
Mac,.sdef warning for argument '' of command 'can continue previous list' in suite 'Microsoft Word Suite': '<*>' is not a valid type name.,0,0,0,0,0,0,0,0,0,0
Mac,objc[<*>]: Class TSUAtomicLRUCache is implemented in both <*> and <*> One of the two will be used. Which one is undefined.,2,0,0,0,0,0,0,0,0,0
Mac,Invalidating watch set.,0,1,0,0,0,1,0,0,0,0
Mac,objc[<*>]: Class TSUCustomFormatData is implemented in both <*> and <*> One of the two will be used. Which one is undefined.,1,0,0,0,0,0,0,0,1,0
Mac,<*>:<*>:<*> : Started generating hashes,1,0,0,1,0,3,0,1,0,0
Mac,<*>:<*>:<*> : BTLE scanning started,0,2,0,0,0,0,0,0,0,0
Mac,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.",0,0,0,1,0,0,0,0,0,0
Mac,AirPort: Link Up on en0,0,1,0,0,0,0,0,2,0,0
Mac,Unrecognized attribute value: t:AbchPersonItemType,0,0,0,0,0,0,0,0,0,0
Mac,<*>-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,0,0,0,0,0,0,0,0,0,0
Mac,<*>-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,0,0,0,0,0,0,0,0,0,0
Mac,[<*>:<*>:<*>] (Fig) signalled err=<*>,0,1,0,0,0,1,0,0,0,0
Mac,[<*>:<*>:<*>] <<<< CRABS >>>> crabsWaitForLoad: [<*>] Wait time out - <*> (msRequestTimeout <*>),1,2,0,0,0,0,0,0,0,0
Mac,"Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",2,0,0,0,0,0,0,0,0,2
Mac,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The request timed out."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The request timed out.}",0,2,0,0,1,0,0,0,0,0
Mac,Failed to stop a scan - central is not powered on: <*>,0,0,0,0,0,0,0,0,2,0
Mac,"device_generate_desktop_screenshot: authw <*>(<*>), shield <*>(<*>)",1,1,0,0,0,0,0,0,0,0
Mac,Wake reason: EC.SleepTimer (SleepTimer),0,0,0,0,0,0,0,0,0,0
Mac,"hibernate_machine_init pagesDone <*> sum2 <*>, time: <*> ms, disk(<*>) <*> Mb/s, comp bytes: <*> time: <*> ms <*> Mb/s, crypt bytes: <*> time: <*> ms <*> Mb/s",0,1,0,0,0,1,0,0,0,0
Mac,vm_compressor_fastwake_warmup (<*> - <*>) - starting,0,1,0,0,0,1,0,0,0,0
Mac,BuildActDeviceEntry exit,1,0,0,0,0,0,0,0,0,0
Mac,<IMMacNotificationCenterManager: <*>: Updating enabled: YES (Topics: (<*>)),0,2,0,0,0,0,0,0,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() Fetcher received a request: <NSMutableURLRequest: <*> { URL: <*> },1,1,0,0,0,0,0,0,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,0,1,0,0,0,0,0,0,0,0
Mac,<IMMacNotificationCenterManager: <*>: notification observer: com.apple.FaceTime notification: __CFNotification <*> {name = _NSDoNotDisturbEnabledNotification},2,0,0,0,0,0,0,0,0,0
Mac,CCProfileMonitor::freeResources done,0,0,0,0,0,0,0,0,1,0
Mac,<IMMacNotificationCenterManager: <*>: DND Enabled: NO,0,2,0,0,1,0,0,0,0,0
Mac,Daemon connection invalidated!,0,0,0,0,0,1,0,1,0,0
Mac,"hibernate_machine_init: state <*>, image pages <*>, sum was <*>, imageSize <*>, image1Size <*>, conflictCount <*>, nextFree <*>",0,0,0,0,0,0,0,0,0,0
Mac,hibernate_rebuild completed - took <*> msecs,0,0,0,0,0,0,0,0,0,0
Mac,AppleActuatorDevice::stop Entered,1,1,0,0,0,0,0,0,0,0
Mac,AppleActuatorDevice::start Entered,0,0,0,0,0,0,0,0,2,0
Mac,hibernate_page_list_setall found pageCount <*>,0,3,0,0,0,0,0,0,1,0
Mac,[HID] [MT] AppleMultitouchDevice::willTerminate entered,0,1,0,0,0,0,0,2,0,0
Mac,"CCFile::captureLog Received Capture notice id: <*>, reason = RoamFail:sts:<NUM>_rsn:<NUM>",1,0,0,0,0,0,0,0,0,0
Mac,en0: manual intervention required!,0,0,0,0,0,1,0,0,0,0
Mac,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher fetching from URL: ""<*>""",0,0,0,0,0,0,0,0,0,0
Mac,"CCLogTap::profileRemoved, Owner: com.apple.iokit.<*>, Name: <*>",0,1,0,0,0,0,0,0,0,0
Mac,<IMMacNotificationCenterManager: <*>: Updating enabled: NO (Topics: ( )),1,0,0,0,0,1,0,0,0,0
Mac,"device_generate_lock_screen_screenshot: authw <*>(<*>)[<*>, <*>, <*>, <*>] shield <*>(<*>), dev [<*>,<*>]",0,0,0,0,0,0,0,0,1,0
Mac,ARPT: <*>: wl0: setup_keepalive: Local IP: <*>,4,0,0,0,0,0,0,1,0,0
Mac,ARPT: <*>: wl0: MDNS: IPV4 Addr: <*>,0,1,0,0,0,0,0,0,0,0
Mac,[<*>:<*>:<*>] <<<< CRABS >>>> crabsFlumeHostAvailable: [<*>] Byte flume reports host available again.,0,0,0,0,0,0,0,0,0,0
Mac,"Unexpected payload found for message <*>, dataLen <*>",1,0,0,0,0,0,0,3,0,0
Mac,"arp_client_transmit(<*>) failed, Network is down (<*>)",1,0,0,0,0,0,0,0,0,0
Mac,en0: <*> country code set to '<*>'.,1,0,0,0,0,0,0,1,0,0
Mac,"booter start at <*> ms smc <*> ms, [<*>, <*>, <*>] total <*> ms, dsply <*>, <*> ms, tramp <*> ms",1,0,0,0,0,0,0,0,0,0
Mac,"hostControllerOnline - Number of Paired devices = <*>, List of Paired devices = ( ""<*>-<*>-<*>-<*>-<*>-<*>"" )",0,0,0,0,0,0,0,0,0,0
Mac,"hibernate_newruntime_map time: <*> ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled <*>",1,0,0,0,0,0,0,0,0,0
Mac,[BluetoothHIDDeviceController] EventServiceConnectedCallback,0,0,0,0,0,0,0,0,0,0
Mac,could discard act <*> inact <*> purgeable <*> spec <*> cleaned <*>,0,0,0,0,0,0,0,0,0,0
Mac,"bitmap_size <*>, previewSize <*>, writing <*> pages @ <*>",0,1,0,0,0,0,0,0,0,0
Mac,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by <*> ****,0,1,0,0,0,0,0,0,0,0
Mac,AppleActuatorDeviceUserClient::start Entered,0,0,0,0,0,0,0,0,0,0
Mac,IOHibernatePollerOpen(<*>),1,0,0,0,0,0,0,0,0,0
Mac,assertion failed: <*> [<*>-<*>-<*>-<*>-<*>]: <*>,0,1,0,0,0,0,0,0,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() Fetcher is exiting.,0,0,0,0,0,0,0,0,0,0
Mac,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSUpdateEngine updateAllExceptProduct:] KSUpdateEngine updating all installed products, except:'com.google.Keystone'.",1,0,0,0,0,0,0,0,0,0
Mac,"Google Chrome He[<*>] triggered unnest of range <*>-<*> of DYLD shared region in VM map <*>. While not abnormal for debuggers, this increases system memory footprint until the target exits.",3,0,0,0,0,0,0,3,0,0
Mac,Peripheral manager is not powered on,1,0,0,0,0,0,0,3,0,0
Mac,WARNING: hibernate_page_list_setall skipped <*> xpmapped pages,0,0,0,0,0,0,0,0,0,0
Mac,BuildActDeviceEntry enter,0,0,0,0,0,0,0,0,0,0
Mac,"hibernate_alloc_pages act <*>, inact <*>, anon <*>, throt <*>, spec <*>, wire <*>, wireinit <*>",0,1,0,0,0,0,0,0,0,0
Mac,ASSERTION FAILED: dvcAddrRef != ((void *)<*>) -[DriverServices getDeviceAddress:] line: <*>,0,0,0,0,0,0,0,0,0,0
Mac,hibernate_page_list_setall(preflight <*>) start,0,0,0,0,0,0,0,0,0,0
Mac,hibernate_page_list_setall time: <*> ms,0,0,0,0,0,0,0,0,0,0
Mac,IOPolledFilePollersOpen(<*>) <*> ms,0,1,0,0,0,0,0,0,0,0
Mac,"polled file major <*>, minor <*>, blocksize <*>, pollers <*>",0,1,0,0,0,1,0,0,0,0
Mac,hibernate_teardown completed - discarded <*>,0,0,0,0,0,0,0,0,0,0
Mac,AppleActuatorDeviceUserClient::stop Entered,1,0,0,0,0,0,0,0,0,0
Mac,"pages <*>, wire <*>, act <*>, inact <*>, cleaned <*> spec <*>, zf <*>, throt <*>, compr <*>, xpmapped <*>",1,0,0,0,0,0,0,0,0,0
Mac,"Opened file <*>, size <*>, extents <*>, maxio <*> ssd <*>",0,1,0,0,0,1,0,0,0,0
Mac,[IOBluetoothHostController::setConfigState] calling registerService,1,0,0,0,0,0,0,0,1,0
Mac,AppleActuatorHIDEventDriver: stop,1,0,0,0,0,0,0,0,0,0
Mac,[HID] [MT] AppleMultitouchDevice::start entered,0,0,0,0,0,0,0,0,0,0
Mac,"[CardDAVPlugin-ERROR] -getPrincipalInfo:[_controller supportsRequestCompressionAtURL:<*>] Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",0,3,0,0,0,0,0,0,0,0
Mac,"[Accounts] Failed to update account with identifier <*>-<*>-<*>-<*>-<*>, error: Error Domain=ABAddressBookErrorDomain Code=<*> ""(<*>)""",2,0,0,0,0,0,0,2,0,5
Mac,Got an XPC error: Connection invalid,0,0,0,0,0,0,0,0,0,0
Mac,-[SFLListManager(ServiceReplyProtocol) notifyChanges:toListWithIdentifier:] Notified of item changes to list with identifier com.apple.LSSharedFileList.RecentApplications,1,1,0,0,0,0,0,0,2,0
Mac,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] main() ksfetch fetching URL (<NSMutableURLRequest: <*> { URL: <*> }) to folder:<*>,1,0,0,0,0,0,0,0,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSMultiUpdateAction performAction] KSPromptAction had no updates to apply.,0,0,0,0,0,0,0,0,2,0
Mac,no sleep images for WillPowerOffWithImages,0,0,0,0,0,0,0,0,0,0
Mac,after trim url = https://www.google.com/_/chrome/newtab?rlz=<*>&espv=<*>&ie=UTF-<*>,0,2,0,0,0,0,0,0,1,0
Mac,"ChromeExistion main strSendMsg = {""websitekey"":<*>,""commandkey"":<*>,""browserkey"":<*>}",0,0,0,0,0,0,0,0,1,1
Mac,ChromeExistion main isUndetectWithCommand = <*>,0,1,0,0,0,1,0,0,0,0
Mac,url host = <*>,0,0,0,0,0,0,0,0,0,0
Mac,the url = <*>,1,0,0,0,0,0,0,0,0,0
Mac,<*>:<*>:<*> : Purged contact hashes,1,0,0,0,0,0,0,0,0,0
Mac,network changed: DNS* Proxy,0,0,0,0,0,0,0,0,0,0
Mac,network changed: <*>(<*>) DNS- Proxy-,0,0,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>-<*>) <*>,0,0,0,0,0,0,0,0,0,0
Mac,[<*>/<*>:WARNING:dns_config_service_posix.cc(<*>)] Failed to read DnsConfig.,0,3,0,0,0,0,0,0,0,0
Mac,<*>::<*> - retries = <*>,0,0,0,0,0,1,0,0,0,0
Mac,tcp_connection_destination_perform_socket_connect <*> connectx to <*>:<*>@<*> failed: [<*>] Network is down,0,1,0,0,0,0,0,2,0,0
Mac,hibernate_rebuild started,1,0,0,0,0,0,0,0,1,0
Mac,INIT -- Host controller is published,1,0,0,0,0,0,0,0,0,0
Mac,dnssd_clientstub ConnectToServer: connect() failed path:<*> Socket:<*> Err:<*> Errno:<*> Operation not permitted,2,0,0,0,0,0,0,0,0,0
Mac,"PM response took <*> ms (<*>, powerd)",1,1,0,0,0,0,0,0,0,0
Mac,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""<*>""",0,0,0,0,0,0,0,0,0,0
Mac,"ARPT: <*>: wl0: MDNS: <*> SRV Recs, <*> TXT Recs",0,1,0,0,0,0,0,1,0,0
Mac,"ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,",0,1,0,0,0,1,0,0,0,0
Mac,<*>:<*>:<*> : Scanning mode Contacts Only,0,1,0,0,0,0,0,0,0,0
Mac,Sandbox: <*>(<*>) deny(<*>) file-read-data <*>,0,1,0,0,0,0,0,0,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> PM [AirPlayUIAgent] BecomingInactive: NSWorkspaceWillSleepNotification,1,0,0,0,0,0,0,0,0,0
Mac,full wake request (reason <*>) <*> ms,0,0,0,0,0,0,0,0,1,0
Mac,"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Original Seq: <*>, Ack: <*>, Win size: <*>",0,2,0,0,0,0,0,0,1,0
Mac,kern_open_file_for_direct_io(<*>),1,0,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: wl0: setup_keepalive: Remote IP: <*>,0,0,0,0,1,0,0,0,0,0
Mac,"PM response took <*> ms (<*>, QQ)",1,0,0,0,0,0,0,0,0,0
Mac,<*>:<*>:<*> : BTLE scanner Powered Off,0,1,0,0,0,0,0,0,0,0
Mac,[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: <*>; Sequence: <*>] to failed operations.],0,0,0,0,0,0,0,0,0,0
Mac,"NETWORK: no response from server, reachability, <*>, queryRetries, <*>",0,0,0,0,0,0,0,0,0,0
Mac,Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable,1,0,0,0,0,0,0,0,0,0
Mac,[com.apple.calendar.store.log.caldav.queue] [Account <*> timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: <*>; Sequence: <*>],0,0,0,0,0,0,0,1,0,0
Mac,"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=<*> ""(<*>)"" UserInfo={AccountName=<*>, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash <*> [<*>]>{type = immutable dict, count = <*>, entries => <*> : Connection = <CFString <*> [<*>]>{contents = ""keep-alive""} <*> : Content-Type = text/html <*> : Content-Length = <*> <*> : Server = nginx <*> : Date = <CFString <*> [<*>]>{contents = ""<*> <*> <*>:<*>:<*> GMT""} } }]",0,0,0,0,0,0,0,0,0,0
Mac,"Page bounds {{<*>, <*>}, {<*>, <*>}}",1,0,0,0,0,0,0,0,0,0
Mac,"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data",0,1,0,0,0,1,0,0,0,0
Mac,Sandbox: <*>(<*>) deny(<*>) ipc-posix-shm-read-data CFPBS:<*>:,1,0,0,0,0,0,0,0,0,0
Mac,"no application identifier provided, can't use provisioning profiles [pid=<*>]",0,0,0,0,0,0,0,0,0,0
Mac,tcp_connection_destination_handle_tls_close_notify <*> closing socket due to TLS CLOSE_NOTIFY alert,0,0,0,0,0,0,0,0,1,0
Mac,CFNetwork SSLHandshake failed (<*>),0,0,0,0,0,0,0,0,0,0
Mac,"Unable to simultaneously satisfy constraints: ( ""<NSLayoutConstraint:<*> H:[NSImageView:<*>(<*>)]>"", ""<NSLayoutConstraint:<*> H:|-(<*>)-[NSImageView:<*>] (Names: PageItemCell:<*>, '|':PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(<*>)] (Names: PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> H:[NSImageView:<*>]-(<*>)-[NSTextField:<*>]>"", ""<NSLayoutConstraint:<*> H:[NSTextField:<*>]-(<*>)-| (Names: PageItemCell:<*>, '|':PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> H:[NSTextField:<*>]-(>=NSSpace(<*>))-[NSTextField:<*>]>"" ) Will attempt to recover by breaking constraint <NSLayoutConstraint:<*> H:[NSImageView:<*>(<*>)]> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or, break on objc_exception_throw to catch this in the debugger.",0,1,0,0,0,0,0,1,0,0
Mac,"Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""<*>"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl"".",0,1,0,0,0,0,0,0,0,0
Mac,Captive: [CNInfoNetworkActive:<*>] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),0,0,0,1,0,0,0,0,0,0
Mac,(DiskStore.Normal:<*>) <*> <*>,0,0,0,0,0,0,0,0,0,0
Mac,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""<*>""",0,0,0,0,0,0,0,0,0,0
Mac,"ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>,",0,1,0,0,0,1,0,0,0,0
Mac,<*>(<*>) deny mach-lookup com.apple.networking.captivenetworksupport,0,0,0,1,0,0,0,0,0,0
Mac,AirPort: Link Up on awdl0,1,1,0,0,0,0,0,0,0,0
Mac,"ARPT: <*>: wl0: setup_keepalive: Seq: <*>, Ack: <*>, Win size: <*>",0,2,0,0,1,0,0,0,0,0
Mac,"RTC: Maintenance <*>/<*>/<*> <*>:<*>:<*>, sleep <*>/<*>/<*> <*>:<*>:<*>",1,0,0,0,0,0,0,0,0,0
Mac,DB Path: <*>,0,0,0,0,0,0,0,0,0,0
Mac,Could not get event name for stream/token: com.apple.xpc.activity/<*>: <*>: Request for stale data,0,0,0,1,0,0,0,0,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.,1,1,0,0,0,0,0,0,0,0
Mac,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:<*> productID=<*> version=<*> xc=<KSPathExistenceChecker:<*> path=<*> serverType=Omaha url=<*> creationDate=<*>-<*>-<*> <*>:<*>:<*> tagPath=<*> tagKey=KSChannelID brandPath=<*> brandKey=KSBrandID versionPath=<*> versionKey=KSVersion cohort=<*>:<*>: cohortName=Stable ticketVersion=<*> > )} Using server: <KSOmahaServer:<*> engine=<KSUpdateEngine:<*> >,0,0,0,0,0,0,0,0,0,0
Mac,Error in CoreDragRemoveTrackingHandler: <*>,1,0,0,0,0,0,0,0,0,0
Mac,[<*>:<*>:<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (<*> key) at <*> line <*>,2,1,2,0,0,0,0,0,0,0
Mac,Location icon should now be in state 'Active',0,0,0,0,0,0,0,0,0,0
Mac,"ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>,",0,0,0,0,0,0,0,0,0,0
Mac,<IMMacNotificationCenterManager: <*>: NC Disabled: NO,1,0,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: ARPT: Wake Reason: Wake on Scan offload,0,2,0,0,1,0,0,0,0,0
Mac,<*>::setAwdlAutoMode Resuming AWDL,0,0,0,0,0,0,0,1,0,0
Mac,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>,0,1,0,0,0,0,0,0,2,0
Mac,doSaveChannels@<*>: Will write to: <*>,0,0,0,0,0,1,0,6,0,0
Mac,TBT W (<*>): <*> [x],0,1,0,0,0,1,0,0,0,0
Mac,network changed: <*>(<*>:<*>) <*>(<*>) DNS! Proxy SMB,0,1,1,0,0,0,0,0,0,0
Mac,ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>,0,1,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>,0,0,0,0,0,0,0,0,1,0
Mac,CCFile::captureLog,1,1,0,0,0,0,0,0,0,0
Mac,-[NETClientConnection effectiveBundleID] using process name CalendarAgent as bundle ID (this is expected for daemons without bundle ID,1,0,0,0,0,0,0,0,0,0
Mac,<*>::prePCIWake - power up complete - took <*> us,0,0,0,0,0,0,0,1,0,0
Mac,"SecOSStatusWith error:[<*>] Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}",1,1,0,0,0,0,0,0,0,0
Mac,"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.<*>"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent",0,0,0,0,0,0,0,0,0,0
Mac,ARPT: <*>: <*>::platformWoWEnable: WWEN[disable],0,2,0,0,1,0,0,0,0,0
Mac,<*>(<*>) deny network-outbound <*>,1,0,0,0,0,0,0,0,0,0
Mac,AirPort: Link Down on awdl0. Reason <*> (Unspecified).,0,0,0,0,0,0,0,0,0,0
Mac,ASL Sender Statistics,0,0,0,0,0,0,0,0,0,0
Mac,Unable to start NetBIOS name service:,1,0,0,0,0,0,0,0,0,0
Mac,en0: BSSID changed to <*>,0,0,0,0,0,0,0,0,0,0
Mac,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}",1,0,0,0,0,0,0,0,0,0
Mac,Received Capture Event,0,0,0,0,0,0,0,0,0,0
Mac,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,0,0,0,0,0,0,0,0,0,0
Mac,############################## _getSysMsgList,0,0,0,0,0,0,0,0,0,0
Mac,CGXDisplayDidWakeNotification [<*>]: posting kCGSDisplayDidWake,1,1,0,0,0,0,0,0,0,0
Mac,Session <*> destroyed,0,1,0,0,0,1,0,0,0,0
Mac,[<*>:<*>:<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,0,0,0,0,0,1,0,0,0,0
Mac,Sandbox: <*>(<*>) deny(<*>) mach-lookup <*>,1,0,0,0,0,0,0,0,0,0
Mac,"nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed, dumping backtrace: [<*>] libnetcore-<*> <*> libsystem_network.dylib <*> __nw_create_backtrace_string + <*> <*> libsystem_network.dylib <*> nw_path_evaluator_start_helper_connection + <*> <*> libdispatch.dylib <*> _dispatch_call_block_and_release + <*> <*> libdispatch.dylib <*> _dispatch_client_callout + <*> <*> libdispatch.dylib <*> _dispatch_queue_drain + <*> <*> libdispatch.dylib <*> _dispatch_queue_invoke + <*> <*> libdispatch.dylib <*> _dispatch_root_queue_drain + <*> <*> libdispatch.dylib <*> <*> + <*> <*> libsystem_pthread.dylib <*> _pthread_wqthread + <*> <*> libsystem_pthread.dylib <*> start_wqthread + <*>",1,0,0,0,0,0,1,0,0,2
Mac,"CoreAnimation: warning, deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS=<*> in environment to log backtraces.",0,0,0,0,0,0,0,0,0,0
Mac,RTC: PowerByCalendarDate setting ignored,0,1,0,0,0,0,0,0,0,0
Mac,Sandbox: <*>(<*>) deny(<*>) network-outbound <*>,1,0,0,0,0,1,0,0,0,0
Mac,en0: channel changed to <*>,0,0,0,0,0,0,0,0,0,0
Mac,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (<*>),0,0,0,0,0,0,0,0,0,0
Mac,Saw change in network reachability (isReachable=<*>),0,0,0,0,0,0,0,0,0,0
Mac,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(<*>)",1,0,0,0,0,0,0,0,0,0
Mac,-[SOAPParser:<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),1,0,0,0,0,0,0,0,0,0
Mac,"ARPT: <*>: wl0: wl_update_tcpkeep_seq: Updated seq/ack/win from UserClient Seq <*>, Ack <*>, Win size <*>",0,0,0,0,0,0,0,0,0,0
